rowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
18539,12153559,Jones,407,Netherlands,Female,48,5,229252.12,2,1,1,71512.04,1
18540,24339445,Wilson,301,Spain,Female,68,8,145140.96,2,0,1,67864.36,0
18541,34374654,Anderson,549,Spain,Female,42,4,4312.28,2,0,1,31322.38,1
18542,10037961,Davis,836,Italy,Female,33,3,18494.14,1,0,1,35162.99,0
18543,98009426,Smith,729,Netherlands,Female,19,8,135738.73,1,0,0,86301.95,0
18544,45104854,Johnson,554,Netherlands,Male,59,10,18727.58,1,1,1,110867.81,0
18545,66459550,Smith,310,Italy,Male,64,1,228844.79,4,1,0,132707.81,0
18546,96293437,Smith,388,France,Male,60,8,148146.05,4,1,0,107124.96,1
18547,48912447,Miller,399,Italy,Female,67,7,133886.18,2,1,1,43242.54,0
18548,53083693,Brown,757,Netherlands,Female,46,9,235927.69,1,1,0,91613.15,0
18549,18706345,Brown,430,France,Male,50,10,151007.94,3,0,1,95550.98,1
18550,52810060,Hernandez,757,Germany,Male,66,10,103999.03,1,1,1,89011.15,0
18551,40012780,Hernandez,563,Netherlands,Male,36,4,160828.59,4,1,1,69424.37,0
18552,57077104,Martinez,664,France,Male,60,6,188458.33,3,1,1,131235.15,0
18553,44697248,Davis,520,Spain,Male,33,0,146059.27,4,0,1,133090.85,0
18554,64942031,Williams,376,Spain,Male,31,3,143088.07,1,1,1,49965.12,0
18555,14601459,Garcia,372,Germany,Male,26,7,230598.89,1,1,0,128442.22,0
18556,17783575,Garcia,595,Netherlands,Male,19,9,125657.38,4,1,1,27717.77,1
18557,57146177,Miller,433,Spain,Male,24,10,167349.75,3,0,1,73578.21,0
18558,16444652,Martin,799,France,Female,33,0,38755.44,4,1,0,121922.94,1
18559,90522088,Wilson,368,Netherlands,Male,22,6,68506.99,2,0,0,60841.15,0
18560,23506530,Taylor,458,Germany,Male,45,4,135011.4,3,1,1,77834.17,0
18561,82153512,Brown,318,Spain,Male,24,10,208413.07,4,1,0,119248.75,0
18562,61328725,Hernandez,776,Netherlands,Female,55,6,79023.25,1,1,1,72581.25,0
18563,64193204,Brown,351,Spain,Male,29,1,54485.04,2,1,1,35719.39,0
18564,47100691,Garcia,328,Netherlands,Male,26,3,192149.78,3,1,0,56887.5,0
18565,75076555,Smith,607,France,Female,52,5,203047.61,1,0,1,80869.24,0
18566,42681370,Wilson,542,Netherlands,Male,48,4,247357.91,4,1,1,48568.51,0
18567,73286490,Brown,683,Italy,Male,26,3,219890.46,4,0,0,63028.89,0
18568,89465769,Taylor,467,Germany,Female,37,2,59249.54,1,1,0,80570.83,0
18569,66846410,Wilson,746,Spain,Female,54,7,2249.01,3,1,0,65185.24,0
18570,47137538,Miller,668,Italy,Female,55,7,84701.1,2,1,1,91846.9,0
18571,12138340,Brown,525,Germany,Female,68,10,108343.38,3,0,0,36576.18,0
18572,41505393,Miller,421,Italy,Female,49,4,234701.45,4,0,0,135255.25,0
18573,89754941,Miller,752,Italy,Female,37,1,21074.2,4,0,1,103974.31,0
18574,49716671,Garcia,462,Germany,Female,18,9,180052.84,1,1,0,101918.19,0
18575,43018992,Wilson,681,Spain,Female,22,4,92529.38,2,1,0,66935.46,0
18576,93047788,Williams,630,Italy,Male,33,1,105386.08,2,0,0,104086.3,1
18577,10207721,Williams,832,Netherlands,Male,30,10,198478.64,4,0,1,117536.07,0
18578,32824334,Johnson,331,Netherlands,Female,32,10,104919.26,1,1,1,61735.37,0
18579,89543589,Garcia,562,France,Male,21,6,80980.44,2,1,1,85565.25,0
18580,67397621,Johnson,404,Germany,Female,34,5,23120.56,2,0,0,75627.81,0
18581,73985690,Hernandez,707,Spain,Male,18,4,51014.45,1,0,1,89470.24,0
18582,10072011,Johnson,726,France,Female,57,5,127652.12,4,0,1,29739.21,0
18583,16603806,Jones,846,Italy,Male,26,9,166114.49,3,0,0,43425.7,0
18584,19683393,Martinez,769,Spain,Male,30,5,92989.92,3,1,0,37040.85,1
18585,31249141,Moore,585,Germany,Male,65,7,160216.67,1,0,0,37202.73,1
18586,54587172,Davis,744,Spain,Female,57,5,103681.85,3,0,1,67219.14,0
18587,83485669,Martinez,345,France,Female,58,6,145541.32,3,1,0,46386.66,0
18588,74325138,Williams,832,Spain,Male,61,3,233974.64,1,0,0,104149.89,0
18589,71864580,Wilson,561,Spain,Male,42,5,214365.65,4,0,1,94102.74,1
18590,38531127,Anderson,835,Italy,Male,49,9,6043.17,1,0,1,106891.15,0
18591,67577226,Anderson,629,Netherlands,Female,42,5,165489.19,1,0,0,27411.68,0
18592,54799045,Moore,684,Netherlands,Male,61,0,31840.05,2,0,1,86883.01,1
18593,92100181,Hernandez,513,Germany,Female,49,2,112487.53,4,0,1,33624.6,0
18594,87062294,Moore,623,France,Male,32,9,103239.2,3,0,0,127321.95,0
18595,15185390,Jones,615,France,Male,18,7,83106.94,2,1,0,149299.05,0
18596,16628858,Martin,745,France,Female,31,4,92827.4,3,1,1,78224.15,0
18597,98038009,Anderson,380,Germany,Female,59,4,200518.74,1,0,0,145910.59,0
18598,70208041,Wilson,361,France,Female,22,3,130673.16,3,1,1,135998.82,1
18599,77783521,Miller,584,Spain,Female,51,6,76432.3,2,0,1,77061.16,0
18600,79098286,Smith,821,Germany,Female,31,0,109208.37,3,1,0,49182.78,0
18601,89829221,Anderson,469,Germany,Male,67,0,223338.2,2,0,0,102405.8,0
18602,51442101,Jones,541,Germany,Male,38,1,82876.45,2,0,1,146542.91,0
18603,22537489,Taylor,435,Netherlands,Female,68,7,223659.67,2,1,1,70758.3,0
18604,49194283,Anderson,531,Spain,Female,32,3,3307.57,3,1,0,133203.17,0
18605,21026500,Williams,458,France,Female,68,8,84821.15,4,0,1,73651.14,0
18606,64615707,Jones,663,Germany,Male,50,2,25007.65,3,0,1,63104.92,1
18607,12099451,Davis,641,Germany,Female,22,5,195673.18,4,0,0,60577.03,0
18608,56376755,Martin,379,France,Male,28,7,198576.03,2,0,1,87222.46,0
18609,45433484,Taylor,665,Netherlands,Female,59,2,70721.8,2,0,0,46483.43,0
18610,74837915,Garcia,575,Italy,Male,36,3,227874.99,1,0,0,47724.08,1
18611,86757518,Brown,661,Italy,Female,36,1,113005.55,3,1,0,120961.42,0
18612,64427992,Wilson,649,Germany,Male,53,1,207995.18,2,1,1,39371.77,0
18613,14186188,Garcia,431,Italy,Male,19,9,83426.8,3,0,1,23972.75,0
18614,71533771,Martinez,522,Italy,Female,43,9,155606.09,4,1,1,50063.13,0
18615,33291439,Wilson,843,Spain,Female,67,8,202570.16,1,1,0,126115.79,0
18616,43738455,Wilson,753,Spain,Female,26,6,117134.83,4,0,1,123734.13,0
18617,97786722,Smith,849,Italy,Male,36,1,182617.48,2,0,1,67143.2,0
18618,88317813,Moore,343,Italy,Female,18,8,202939.92,4,0,1,118012.0,0
18619,50652246,Davis,330,Spain,Male,46,8,241560.24,2,0,1,87596.82,0
18620,42276607,Garcia,451,Netherlands,Male,59,1,66678.71,1,0,0,103869.78,0
18621,26036802,Wilson,433,Italy,Female,59,2,121552.64,1,1,0,31133.23,0
18622,33136174,Martinez,789,France,Female,68,2,84895.78,3,0,1,73023.45,0
18623,71423570,Williams,531,France,Female,28,9,217791.51,1,0,0,111678.32,0
18624,59801998,Jones,400,Spain,Male,67,0,29870.45,4,1,0,94036.91,0
18625,76269383,Jones,445,France,Female,61,7,222526.64,4,1,1,45464.94,0
18626,53010778,Brown,529,France,Male,63,0,228531.53,4,1,1,73103.65,0
18627,95556848,Taylor,725,France,Male,33,4,224907.15,3,0,1,131687.97,1
18628,36343940,Garcia,652,Italy,Female,20,7,214665.65,3,0,1,112704.86,0
18629,17692600,Jones,642,Germany,Female,20,4,92747.58,3,0,0,89014.23,0
18630,15026930,Miller,524,France,Female,61,7,59753.06,4,1,0,105089.65,0
18631,82491855,Anderson,676,France,Female,58,4,8650.51,3,0,0,57366.07,1
18632,20397688,Martinez,340,Germany,Female,57,2,61207.81,4,0,1,115294.96,1
18633,65892569,Smith,426,Italy,Female,49,3,117676.57,3,0,0,36500.73,0
18634,49087754,Jones,704,Spain,Male,48,0,141850.29,1,0,0,68124.41,0
18635,58082066,Taylor,335,Germany,Male,50,4,22657.64,1,0,1,149701.89,1
18636,34487201,Miller,763,Spain,Male,53,5,156866.13,1,1,1,130562.26,0
18637,67715383,Smith,770,Germany,Female,30,0,147312.96,3,1,0,74548.01,1
18638,90311589,Smith,840,France,Male,21,8,104575.89,2,1,1,54139.85,0
18639,95477677,Garcia,596,France,Male,30,4,146853.26,1,1,0,121234.18,0
18640,87226237,Martin,587,Italy,Male,60,0,227176.67,1,1,1,59357.64,1
18641,87839743,Wilson,448,France,Male,39,5,188882.41,2,1,1,71416.95,0
18642,15228737,Jones,529,France,Female,49,0,73039.39,4,0,1,42244.13,0
18643,28634022,Taylor,411,Spain,Male,22,6,108057.71,4,0,1,95697.25,1
18644,99923187,Miller,631,Italy,Male,37,6,163573.31,3,0,0,123268.21,0
18645,76538008,Taylor,694,Germany,Female,38,4,137979.05,4,1,0,60538.11,0
18646,11899562,Davis,580,Germany,Male,51,9,190116.41,3,0,1,105089.38,0
18647,92634420,Garcia,823,France,Male,49,1,34073.58,2,0,0,108165.02,1
18648,23084463,Martinez,517,Germany,Male,20,0,165954.73,3,1,0,97407.78,1
18649,82371087,Taylor,612,Germany,Male,41,6,186994.11,3,1,0,108618.04,1
18650,43759020,Hernandez,846,Netherlands,Male,65,0,26270.41,4,0,1,67811.77,0
18651,62577035,Brown,383,Germany,Male,61,6,194356.28,1,1,1,91055.36,1
18652,82103708,Hernandez,535,Germany,Male,61,9,104039.26,3,0,1,33015.14,1
18653,72443917,Hernandez,761,Spain,Female,22,1,178374.97,3,0,0,146840.55,0
18654,62766777,Williams,463,Netherlands,Male,55,7,140433.59,1,1,1,27121.16,0
18655,80513199,Smith,395,France,Male,45,8,249355.73,1,1,0,146661.06,0
18656,76066438,Moore,594,France,Female,46,9,41357.29,3,1,0,73278.13,0
18657,47685436,Moore,585,Italy,Female,22,0,48011.52,2,1,1,130407.92,1
18658,36709860,Martin,646,Netherlands,Female,32,3,240195.91,1,1,1,53839.91,1
18659,37376161,Williams,334,Germany,Female,37,1,210549.0,4,0,1,82657.32,0
18660,32676867,Johnson,848,Spain,Female,42,5,103136.13,3,0,1,50224.81,0
18661,63291375,Miller,628,Spain,Female,50,10,201668.41,3,1,1,119707.83,0
18662,24860042,Garcia,652,Netherlands,Female,48,8,42439.25,4,0,0,132655.84,0
18663,82042129,Davis,311,Germany,Male,23,4,75134.66,3,0,0,66846.18,1
18664,86874861,Martin,844,France,Male,34,4,11718.68,2,0,1,103249.07,0
18665,73975743,Garcia,327,Germany,Male,38,4,80820.92,2,1,1,138562.06,0
18666,32985302,Johnson,370,Germany,Male,64,4,226849.36,1,1,0,144273.7,0
18667,86066249,Wilson,551,France,Female,23,0,234530.52,1,1,0,93681.48,1
18668,28459093,Jones,602,Netherlands,Female,32,5,199079.94,2,1,1,22902.81,0
18669,20138971,Brown,474,Italy,Male,64,7,45895.44,2,0,0,54279.58,0
18670,40865252,Brown,720,Spain,Female,60,5,73660.11,4,1,1,20287.56,0
18671,49123391,Brown,409,Spain,Male,64,2,85046.33,2,0,0,114570.02,0
18672,80482058,Anderson,559,Spain,Female,45,8,27132.71,4,0,0,85898.1,0
18673,43961055,Hernandez,403,France,Male,21,9,196392.66,4,1,1,88839.25,0
18674,33423859,Davis,739,France,Male,67,2,108374.44,3,1,0,147086.0,1
18675,55812918,Anderson,678,Netherlands,Male,68,5,80031.06,2,1,1,149146.8,0
18676,92293278,Brown,526,Italy,Female,32,1,90155.47,4,0,1,51107.93,0
18677,26780209,Hernandez,319,France,Male,22,2,101500.65,4,1,1,103617.29,0
18678,22703564,Martin,459,Germany,Female,49,7,62098.09,3,0,1,99722.65,0
18679,29236182,Davis,493,France,Male,42,4,129528.37,3,1,1,33398.18,0
18680,42675135,Jones,800,Spain,Male,48,1,176335.9,1,1,0,125370.76,0
18681,29146904,Martin,347,Spain,Female,63,10,177502.8,2,1,1,41658.32,0
18682,61024226,Smith,300,France,Female,40,7,72948.08,2,0,1,110268.11,0
18683,20864707,Smith,635,Spain,Female,58,1,112919.12,3,0,0,74457.49,0
18684,34888920,Wilson,646,Italy,Female,44,8,130947.3,2,1,1,128142.65,0
18685,94374690,Wilson,803,Spain,Male,27,9,152720.86,2,0,1,85448.46,0
18686,52012924,Taylor,561,Italy,Male,63,2,154141.47,4,1,0,132666.34,0
18687,41597334,Hernandez,342,Germany,Female,60,9,31925.58,1,0,0,90088.78,0
18688,35122690,Hernandez,696,Italy,Male,51,6,4209.29,2,1,1,104154.98,0
18689,10298330,Brown,653,Italy,Male,27,4,238525.6,2,0,0,91485.14,0
18690,21806724,Davis,323,France,Male,28,10,4125.55,4,0,1,90447.14,0
18691,14084629,Brown,657,France,Female,21,10,235744.65,4,0,0,56045.72,0
18692,60879953,Smith,691,Germany,Female,62,7,109378.08,2,0,1,71230.2,0
18693,54080152,Wilson,485,Italy,Female,66,3,120262.08,1,1,0,61613.24,0
18694,39585751,Martinez,660,Italy,Male,60,10,118318.3,1,1,0,54295.41,0
18695,10891209,Martin,551,Germany,Female,43,6,4210.41,2,0,0,26653.52,1
18696,28028668,Garcia,817,Italy,Female,69,3,115583.7,4,0,1,102859.98,0
18697,47821560,Wilson,500,France,Female,63,6,180593.07,1,0,0,24848.02,0
18698,51881072,Martinez,336,Italy,Female,65,0,124793.88,4,1,0,90794.76,0
18699,39343239,Williams,842,Germany,Female,29,3,192280.98,4,1,1,30916.88,0
18700,25629514,Smith,377,France,Male,41,2,12994.48,1,0,0,145699.84,1
18701,47480810,Brown,448,Germany,Female,61,7,35977.26,1,0,1,39175.21,0
18702,29427487,Williams,508,Italy,Female,63,1,139810.01,3,1,1,146618.52,0
18703,84431957,Johnson,616,Spain,Female,22,10,60048.11,3,0,1,47584.69,0
18704,41571928,Brown,758,France,Male,21,8,19556.46,4,1,1,57506.17,0
18705,90610337,Miller,644,Italy,Female,59,8,215258.63,1,1,1,56695.44,0
18706,67257921,Hernandez,476,Italy,Male,59,2,210218.71,2,1,1,24177.1,0
18707,38655032,Martin,480,Germany,Male,19,6,7056.08,3,1,0,104983.27,1
18708,91908267,Davis,531,France,Male,18,7,122573.64,2,0,1,120065.12,0
18709,15929688,Smith,655,France,Female,62,3,99412.09,3,0,0,61551.33,0
18710,54840054,Johnson,373,Netherlands,Male,25,5,35082.18,4,0,0,69320.29,0
18711,11927437,Moore,613,Netherlands,Female,46,9,33588.24,2,1,1,106555.22,0
18712,46286648,Brown,505,Italy,Female,54,5,106611.97,3,1,1,96017.69,0
18713,41037914,Brown,837,Germany,Male,50,9,8904.27,2,1,1,131598.9,0
18714,32478046,Smith,555,France,Female,36,10,94098.9,4,0,1,80797.54,0
18715,45124703,Johnson,406,Italy,Male,30,9,7476.37,2,0,0,53621.59,0
18716,73217835,Smith,714,Spain,Male,63,3,157348.17,3,1,0,37754.51,1
18717,43174184,Martinez,349,Germany,Male,52,5,20400.42,3,1,1,48431.81,0
18718,86260740,Williams,349,Spain,Male,29,2,124569.99,3,0,0,32823.22,0
18719,77550424,Wilson,328,France,Male,57,8,1121.25,4,1,1,44687.7,0
18720,32996558,Davis,653,Spain,Male,57,1,100925.57,2,1,0,63036.92,0
18721,63101653,Johnson,817,Italy,Male,47,4,199776.1,2,0,0,56695.41,1
18722,35999192,Taylor,750,Germany,Female,39,8,100234.78,4,1,0,112974.43,1
18723,83365538,Moore,318,Spain,Male,36,6,182959.23,1,1,1,56067.95,1
18724,80682071,Hernandez,772,Italy,Male,67,9,174429.72,2,0,0,96954.83,0
18725,22097448,Moore,575,France,Male,59,7,95526.75,4,1,0,123938.44,0
18726,83244199,Smith,800,Spain,Male,35,6,68050.25,2,0,0,22768.4,0
18727,60159428,Jones,441,Spain,Female,22,0,50602.67,4,1,1,90252.05,0
18728,40654172,Williams,668,Netherlands,Male,63,0,173205.57,1,0,0,101422.35,1
18729,10624971,Martin,347,Germany,Female,24,9,209383.89,1,0,0,134079.04,1
18730,94583774,Miller,803,France,Female,22,9,121054.77,1,1,0,107475.29,1
18731,68323576,Martin,461,France,Female,66,5,195249.84,1,1,0,113036.27,0
18732,86123567,Wilson,634,Netherlands,Female,26,10,224962.08,3,1,0,56996.73,0
18733,24244850,Martin,738,Spain,Male,41,3,8969.42,4,0,1,124048.61,1
18734,74665924,Moore,628,Netherlands,Female,64,4,135304.92,1,0,1,130912.21,0
18735,43598071,Miller,776,Netherlands,Female,29,0,147294.86,4,0,0,94483.49,0
18736,90982706,Martinez,699,France,Male,66,8,68873.08,3,0,1,91577.13,0
18737,23255603,Wilson,430,France,Male,32,1,61777.54,3,1,0,95477.51,0
18738,96683193,Williams,638,France,Male,35,9,72051.46,2,0,1,98329.15,0
18739,99115789,Smith,763,Spain,Female,60,3,185006.89,3,0,1,140153.78,0
18740,39995323,Jones,814,Netherlands,Female,54,9,118357.3,1,0,0,45201.54,1
18741,32055129,Wilson,621,Germany,Female,59,10,69614.5,4,0,1,22575.78,0
18742,47411120,Martinez,571,Netherlands,Male,39,3,245886.53,1,1,0,115631.45,1
18743,86796031,Williams,447,Germany,Male,29,0,191138.12,3,0,0,127157.04,0
18744,50629430,Brown,561,Netherlands,Female,67,6,155433.55,4,1,0,63616.75,0
18745,72443956,Smith,592,Netherlands,Male,45,3,121641.1,2,0,0,80909.03,0
18746,11610584,Davis,356,Netherlands,Male,41,8,24339.59,1,0,0,74586.72,0
18747,64877046,Garcia,447,Germany,Male,24,5,173049.3,2,1,1,96823.73,0
18748,28491234,Wilson,541,Italy,Male,44,2,27703.84,1,1,0,146500.51,1
18749,42759144,Jones,805,Italy,Male,50,6,84968.61,1,1,0,118589.74,0
18750,55557722,Moore,634,Italy,Female,53,8,116254.68,1,0,0,36892.24,0
18751,83970023,Smith,849,Germany,Female,51,8,175039.78,1,1,1,142074.41,0
18752,41323348,Smith,555,Italy,Male,33,6,149343.3,2,1,1,108344.75,0
18753,80811032,Brown,327,Germany,Female,32,9,107662.73,1,0,1,140328.54,0
18754,93112329,Miller,766,Netherlands,Female,40,3,110435.49,4,1,0,106738.96,1
18755,57556789,Miller,695,France,Female,57,2,132285.82,3,1,1,55444.87,1
18756,67708000,Taylor,305,Italy,Male,69,8,131243.14,4,0,0,39772.68,1
18757,75528175,Johnson,578,Spain,Female,55,3,87358.81,3,0,0,133912.92,0
18758,23955281,Miller,488,Spain,Male,46,9,130455.9,2,1,1,114364.33,0
18759,93717182,Williams,832,Spain,Male,58,0,247156.32,1,1,1,101357.73,0
18760,91651024,Brown,670,Spain,Male,47,8,117895.34,4,0,0,144613.89,0
18761,72922387,Hernandez,409,Netherlands,Male,21,4,98963.97,3,0,0,104131.88,0
18762,50586225,Anderson,796,Italy,Male,41,10,145669.19,4,0,1,106175.73,1
18763,61574488,Garcia,639,Spain,Female,67,6,126260.29,2,0,1,38806.56,0
18764,52851064,Johnson,521,Spain,Female,33,3,132009.6,3,0,1,56213.09,0
18765,83783611,Brown,413,Italy,Male,41,8,220662.51,1,1,1,137251.35,1
18766,45580439,Martin,676,Spain,Male,25,0,138014.97,1,1,0,62912.26,0
18767,84098331,Davis,351,Spain,Female,61,3,143077.97,3,0,0,54645.33,0
18768,73580065,Johnson,632,Germany,Male,61,5,143907.34,2,0,0,90481.24,0
18769,33811591,Garcia,618,Germany,Male,62,10,197224.07,1,0,0,33038.58,0
18770,94284482,Johnson,750,France,Male,39,6,106754.75,2,0,0,145957.85,0
18771,13908768,Martin,453,France,Male,38,8,134657.4,4,0,0,94471.6,0
18772,59318013,Wilson,396,Germany,Female,46,7,240274.98,1,1,1,52781.62,0
18773,40050497,Taylor,312,Germany,Female,56,0,140420.07,1,1,1,103721.23,1
18774,29136732,Miller,546,Spain,Female,40,3,230344.51,4,1,1,93313.71,1
18775,93653967,Smith,841,France,Female,51,6,90859.11,4,1,0,121845.33,0
18776,81744219,Martinez,572,France,Female,51,7,198012.01,1,0,0,70496.43,0
18777,34713778,Martinez,449,Italy,Female,52,0,126980.94,1,1,1,84777.45,0
18778,85996396,Anderson,427,Italy,Male,23,1,219315.18,1,0,1,77914.23,0
18779,30719429,Jones,632,France,Male,66,3,147429.72,3,0,1,110972.94,1
18780,32106020,Davis,610,Spain,Female,63,1,39925.34,3,1,0,114996.65,0
18781,73217336,Johnson,788,Netherlands,Female,58,8,52656.01,4,0,1,135544.93,0
18782,55175284,Martin,562,Italy,Male,50,4,234818.73,1,0,0,149747.22,0
18783,65805753,Wilson,633,Spain,Male,35,10,132439.77,3,0,0,104542.69,1
18784,19632994,Davis,402,Germany,Male,20,5,8745.85,2,0,1,71962.88,0
18785,64067735,Davis,640,Germany,Male,42,3,219819.34,4,1,0,149827.46,1
18786,90469662,Miller,305,Germany,Male,59,6,34313.41,3,0,1,135331.6,0
18787,93301499,Moore,749,Italy,Female,30,3,57316.61,1,0,0,92280.73,0
18788,52958215,Brown,615,Spain,Female,61,10,196463.39,4,0,0,87142.43,0
18789,26717979,Miller,722,Germany,Male,62,9,129532.01,1,1,1,112971.42,0
18790,26959416,Taylor,841,Italy,Male,47,5,203981.05,3,0,1,56546.32,0
18791,69959832,Anderson,384,Netherlands,Male,28,4,203812.63,3,1,0,78768.52,0
18792,29972051,Martin,556,Italy,Male,24,6,61358.77,1,1,1,95329.35,0
18793,56242499,Martin,450,Netherlands,Female,51,8,23828.84,2,0,0,73376.14,1
18794,83040012,Hernandez,714,France,Female,19,4,164092.69,1,1,1,139860.63,1
18795,95684618,Williams,781,Spain,Male,45,0,90187.64,1,1,0,85283.05,0
18796,68345255,Martin,826,France,Male,21,5,209946.4,3,1,0,140940.31,0
18797,75367966,Martinez,797,Italy,Male,68,9,93028.45,2,1,1,125399.51,0
18798,82610379,Johnson,383,Italy,Female,27,0,135199.54,3,1,0,125204.09,0
18799,22054876,Williams,315,Netherlands,Male,62,6,2903.71,3,0,1,68435.88,0
18800,37228567,Martin,737,Netherlands,Female,49,0,36213.12,3,1,1,144554.7,1
18801,11028272,Anderson,787,France,Female,46,2,52931.94,1,0,0,40028.16,0
18802,57978114,Moore,449,Italy,Male,64,8,23300.92,3,0,1,69464.21,0
18803,67004283,Brown,733,France,Male,22,9,80334.05,3,1,0,122407.99,1
18804,21518849,Johnson,327,Spain,Male,65,8,37954.79,2,0,0,59498.8,1
18805,94576480,Anderson,744,Netherlands,Female,36,2,45079.35,1,0,0,65453.04,0
18806,77826892,Smith,375,Germany,Male,53,8,227597.99,2,1,1,25917.25,0
18807,52446670,Wilson,526,Germany,Male,60,8,159004.05,2,1,1,33323.0,0
18808,64132538,Brown,773,France,Female,22,7,122098.28,3,1,0,87997.71,0
18809,41808194,Brown,333,Italy,Male,38,6,104442.92,3,0,1,146451.93,0
18810,54165081,Taylor,623,Netherlands,Female,69,0,101441.49,4,1,1,94848.56,1
18811,23276660,Martinez,418,Italy,Female,48,10,139194.24,2,1,1,54977.48,1
18812,78620930,Jones,459,Germany,Female,60,10,93160.94,2,1,1,20924.55,0
18813,85403929,Taylor,718,Germany,Male,54,2,27080.04,1,0,1,23916.96,0
18814,13124135,Martinez,633,France,Female,23,9,9438.37,1,0,1,86569.84,0
18815,94268678,Williams,513,France,Female,54,5,99452.77,3,1,1,145636.83,1
18816,59109929,Wilson,805,France,Male,40,8,55351.11,2,0,0,134773.23,1
18817,49630238,Brown,716,France,Female,46,2,165493.25,2,1,0,130873.69,0
18818,89248271,Garcia,748,France,Female,35,8,46512.24,4,1,0,113135.65,0
18819,38028413,Anderson,487,Spain,Female,61,0,146036.5,2,1,1,102396.27,0
18820,71150205,Jones,601,France,Female,38,3,111155.34,4,0,1,100766.54,0
18821,62647617,Wilson,783,Netherlands,Male,52,3,218583.62,2,1,1,144732.66,1
18822,62440576,Miller,526,France,Male,57,4,25210.94,1,0,1,122922.29,1
18823,42316935,Wilson,454,France,Male,32,3,44088.55,1,0,0,122502.12,0
18824,55061497,Wilson,727,Netherlands,Male,36,3,236467.55,4,1,0,59708.94,0
18825,39722645,Wilson,721,Spain,Male,43,1,37909.1,2,0,0,26809.44,1
18826,93147266,Garcia,689,France,Female,69,6,190230.83,3,1,0,147828.6,0
18827,94139214,Taylor,575,France,Male,38,10,230664.75,3,1,0,61456.45,0
18828,48009747,Garcia,626,Germany,Male,43,5,114173.46,2,1,0,79156.18,1
18829,61564675,Taylor,848,Germany,Female,30,0,1676.23,3,1,0,90125.09,0
18830,18473802,Martinez,465,Germany,Female,67,0,188801.3,4,1,0,98980.45,0
18831,27882637,Garcia,823,France,Male,61,5,190421.97,1,0,1,54007.07,0
18832,89399688,Garcia,800,Italy,Female,40,5,17876.38,2,0,0,26902.86,1
18833,99557715,Davis,519,Germany,Male,31,3,207071.38,4,1,0,60493.78,1
18834,72678656,Hernandez,562,Netherlands,Male,36,1,247910.47,3,1,1,105954.1,1
18835,58031402,Brown,641,Italy,Female,46,8,119022.14,1,0,1,133814.85,0
18836,57372357,Williams,417,Italy,Female,38,10,127105.23,4,0,1,61513.44,0
18837,81631458,Davis,605,Spain,Female,41,7,244596.42,2,0,0,103100.99,0
18838,24803377,Hernandez,389,Germany,Female,23,0,79837.72,4,1,1,40695.98,0
